Transaction ID,Date,Amount,Account Number,Transaction Type,Suspicious Flag,Daily Transaction Count,Daily Transaction Volume,Monthly Transaction Count,Monthly Transaction Volume,Previous Alert,Geolocation,MCC,Customer Age,Device ID,Transaction Channel,Risk Score
TRX0588,2024-01-04,36.21,1234567890,IMPS,0,2,9986.99,38,79846.38,0,"19.0760,72.8777",,52,DEV123,Online,10
TRX0589,2024-03-09,393.07,7777888899,ACH,0,1,393.07,29,54679.18,0,"34.0522,-118.2437",,57,DEV101,Online,10
TRX0590,2024-02-24,1582.59,8888999900,CUTF,0,3,2067.11,26,59935.66,1,"35.6762,139.6503",,44,DEV303,Mobile,16
TRX0591,2024-01-28,223.76,7777888899,DRTF,0,2,411.37,39,63879.04,0,"19.0760,72.8777",,53,DEV101,ATM,10
TRX0592,2024-02-08,200.17,7777888899,NEFT,0,5,15200.59,40,66481.49,1,"35.6762,139.6503",,44,DEV101,Online,10
TRX0593,2024-02-10,1262.28,9876543210,CUTF,0,3,5497.81,38,63524.16,0,"40.7128,-74.0060",,63,DEV456,ATM,21
TRX0594,2024-01-02,7890.81,9876543210,SWIFT,1,1,7890.81,31,54156.41,0,"19.0760,72.8777",,59,DEV456,Online,80
TRX0595,2024-02-16,1101.41,8888999900,CUTF,0,2,2509.41,27,61037.07,1,"19.0760,72.8777",,34,DEV303,Branch,10
TRX0596,2024-02-29,1722.95,8888999900,DUTF,0,4,4416.42,28,62760.02,0,"40.7128,-74.0060",,30,DEV303,ATM,21
TRX0597,2024-01-31,3667.86,5555666677,SWIFT,0,2,4812.47,32,49967.85,1,"34.0522,-118.2437",,47,DEV789,Mobile,38
TRX0598,2024-03-26,9584.62,3333444455,RTGS,1,3,17302.29,35,91478.41,1,"35.6762,139.6503",,42,DEV202,ATM,96
TRX0599,2024-02-06,1985.52,9876543210,CUTF,0,2,3893.81,39,65509.68,1,"40.7128,-74.0060",,36,DEV456,Online,26
TRX0600,2024-02-06,275.11,8888999900,UPI,0,1,275.11,29,63035.13,1,"40.7128,-74.0060",,27,DEV303,Online,10
TRX0601,2024-02-09,1556.29,3333444455,RTGS,0,1,1556.29,32,60670.14,1,"40.7128,-74.0060",,65,DEV202,ATM,16
TRX0602,2024-01-19,1424.17,3333444455,DUTF,0,1,1424.17,35,87445.81,0,"19.0760,72.8777",,44,DEV202,Online,12
TRX0603,2024-03-08,315.84,9876543210,UPI,0,3,1369.08,27,25619.22,1,"51.5074,-0.1278",,58,DEV456,Mobile,10
TRX0604,2024-01-05,1974.80,7777888899,CRTF,0,3,3864.13,40,65853.84,0,"34.0522,-118.2437",,63,DEV101,Mobile,10
TRX0605,2024-03-01,1154.05,7777888899,CRTF,0,1,1154.05,30,55833.23,1,"34.0522,-118.2437",,64,DEV101,Branch,20
TRX0606,2024-01-12,1520.38,7777888899,DRTF,0,3,3673.03,41,67374.22,0,"19.0760,72.8777",,65,DEV101,Online,10
TRX0607,2024-03-14,895.80,5555666677,NEFT,0,3,1963.67,37,49477.05,0,"40.7128,-74.0060",,65,DEV789,Online,15
TRX0608,2024-03-07,133.57,9876543210,UPI,0,1,133.57,28,25752.79,1,"19.0760,72.8777",,33,DEV456,Mobile,10
TRX0609,2024-02-19,2055.04,9876543210,RTGS,0,3,12384.48,40,67564.72,1,"35.6762,139.6503",,48,DEV456,Branch,24
TRX0610,2024-03-20,187.20,1234567890,UPI,0,1,187.20,31,63983.40,1,"51.5074,-0.1278",,32,DEV123,Mobile,10
TRX0611,2024-01-12,1558.64,3333444455,NEFT,0,4,3529.35,36,89004.45,1,"34.0522,-118.2437",,61,DEV202,Mobile,12
TRX0612,2024-03-11,3024.34,5555666677,RTGS,0,2,3516.06,38,52501.39,0,"19.0760,72.8777",,56,DEV789,Online,30
TRX0613,2024-01-17,1732.52,1234567890,DUTF,0,2,3657.72,39,81578.90,1,"19.0760,72.8777",,28,DEV123,ATM,24
TRX0614,2024-01-02,510.45,8888999900,DUTF,0,1,510.45,32,46204.24,1,"19.0760,72.8777",,50,DEV303,Branch,10
TRX0615,2024-01-26,478.49,7777888899,UPI,0,2,3285.19,42,67852.71,1,"51.5074,-0.1278",,28,DEV101,Mobile,10
TRX0616,2024-02-18,1269.44,7777888899,ACH,0,2,11190.62,41,67750.93,0,"19.0760,72.8777",,28,DEV101,ATM,17
TRX0617,2024-01-02,133.44,5555666677,IMPS,0,2,382.30,33,50101.29,0,"51.5074,-0.1278",,25,DEV789,ATM,10
TRX0618,2024-03-06,1184.28,5555666677,DUTF,0,1,1184.28,39,53685.67,0,"51.5074,-0.1278",,36,DEV789,ATM,10
TRX0619,2024-02-28,6427.79,5555666677,RTGS,0,2,7880.23,35,80582.83,0,"51.5074,-0.1278",,25,DEV789,Mobile,63
TRX0620,2024-02-13,1756.72,3333444455,DUTF,0,2,1972.04,33,62426.86,0,"51.5074,-0.1278",,40,DEV202,ATM,10
TRX0621,2024-03-15,321.54,8888999900,DUTF,0,1,321.54,43,44237.64,1,"51.5074,-0.1278",,41,DEV303,Branch,11
TRX0622,2024-02-05,352.43,1234567890,ACH,0,3,2504.04,25,29371.31,0,"35.6762,139.6503",,63,DEV123,Mobile,10
TRX0623,2024-03-02,1729.39,5555666677,CRTF,0,1,1729.39,40,55415.06,1,"34.0522,-118.2437",,46,DEV789,Mobile,25
TRX0624,2024-02-24,6406.23,7777888899,SWIFT,0,1,6406.23,42,74157.16,1,"34.0522,-118.2437",,50,DEV101,ATM,63
TRX0625,2024-01-02,7474.36,9876543210,SWIFT,1,2,15365.17,32,61630.77,0,"40.7128,-74.0060",,32,DEV456,ATM,79
TRX0626,2024-01-15,1534.05,3333444455,ACH,0,4,15362.88,37,90538.50,0,"35.6762,139.6503",,50,DEV202,Online,10
TRX0627,2024-02-22,1783.00,9876543210,ACH,0,3,3118.99,41,69347.72,0,"40.7128,-74.0060",,26,DEV456,Branch,22
TRX0628,2024-02-18,917.66,7777888899,DRTF,0,3,12108.28,43,75074.82,0,"51.5074,-0.1278",,39,DEV101,ATM,16
TRX0629,2024-03-10,1895.83,8888999900,DRTF,0,1,1895.83,44,46133.47,0,"35.6762,139.6503",,55,DEV303,ATM,24
TRX0630,2024-02-12,5015.21,5555666677,SWIFT,0,3,12033.90,36,85598.04,1,"34.0522,-118.2437",,62,DEV789,ATM,51
TRX0631,2024-03-11,1440.84,5555666677,ACH,0,3,4956.90,41,56855.90,0,"34.0522,-118.2437",,46,DEV789,Branch,10
TRX0632,2024-01-08,442.64,1234567890,CUTF,0,3,2970.94,40,82021.54,1,"34.0522,-118.2437",,31,DEV123,Mobile,13
TRX0633,2024-03-15,758.85,3333444455,CUTF,0,4,5825.96,36,92237.26,0,"40.7128,-74.0060",,59,DEV202,ATM,10
TRX0634,2024-02-19,1233.42,1234567890,ACH,0,2,1478.54,26,30604.73,1,"40.7128,-74.0060",,59,DEV123,Online,19
TRX0635,2024-02-10,305.07,8888999900,UPI,0,1,305.07,30,63340.20,1,"40.7128,-74.0060",,32,DEV303,Online,10
TRX0636,2024-01-31,777.18,3333444455,DUTF,0,1,777.18,38,91315.68,0,"51.5074,-0.1278",,31,DEV202,Mobile,15
TRX0637,2024-03-09,1994.47,5555666677,SWIFT,0,3,3663.95,42,58850.37,0,"40.7128,-74.0060",,53,DEV789,Mobile,28
TRX0638,2024-01-27,1685.60,3333444455,DUTF,0,3,9400.51,39,93001.28,0,"19.0760,72.8777",,42,DEV202,Mobile,17
TRX0639,2024-03-19,1061.52,1234567890,NEFT,0,2,3060.73,32,65044.92,0,"34.0522,-118.2437",,29,DEV123,ATM,15
TRX0640,2024-03-16,5039.62,7777888899,SWIFT,0,1,5039.62,31,60872.85,1,"34.0522,-118.2437",,47,DEV101,Branch,58
TRX0641,2024-01-21,1678.66,1234567890,ACH,0,1,1678.66,41,83700.20,1,"34.0522,-118.2437",,58,DEV123,Mobile,20
TRX0642,2024-03-25,312.04,3333444455,CRTF,0,1,312.04,37,92549.30,1,"40.7128,-74.0060",,55,DEV202,Branch,13
TRX0643,2024-03-08,6632.36,5555666677,SWIFT,1,2,6961.07,43,65482.73,0,"34.0522,-118.2437",,42,DEV789,Online,71
TRX0644,2024-01-03,3283.91,9876543210,SWIFT,0,2,5838.19,33,64914.68,1,"19.0760,72.8777",,37,DEV456,Mobile,29
TRX0645,2024-02-22,1187.12,3333444455,CUTF,0,1,1187.12,34,63613.98,0,"19.0760,72.8777",,60,DEV202,Online,10
TRX0646,2024-02-07,1162.50,5555666677,CRTF,0,1,1162.50,37,86760.54,1,"35.6762,139.6503",,56,DEV789,Online,11
TRX0647,2024-02-06,1310.98,7777888899,NEFT,0,3,9513.67,44,76385.80,0,"19.0760,72.8777",,43,DEV101,Branch,16
TRX0648,2024-01-12,202.13,8888999900,UPI,0,2,5359.18,33,46406.37,0,"51.5074,-0.1278",,65,DEV303,Mobile,10
TRX0649,2024-03-01,1271.08,3333444455,CUTF,0,2,2412.63,38,93820.38,0,"34.0522,-118.2437",,26,DEV202,ATM,12
TRX0650,2024-01-17,2181.11,3333444455,RTGS,0,3,7498.19,40,95182.39,1,"34.0522,-118.2437",,62,DEV202,Branch,27
TRX0651,2024-01-02,325.03,7777888899,UPI,0,2,1535.68,43,68177.74,0,"19.0760,72.8777",,45,DEV101,Branch,10
TRX0652,2024-02-08,2469.92,9876543210,RTGS,0,2,3149.15,42,71817.64,1,"40.7128,-74.0060",,59,DEV456,Mobile,23
TRX0653,2024-01-08,548.08,7777888899,CUTF,0,2,1427.06,44,68725.82,0,"40.7128,-74.0060",,46,DEV101,ATM,14
TRX0654,2024-02-26,441.81,3333444455,DRTF,0,3,3759.72,35,64055.79,0,"34.0522,-118.2437",,38,DEV202,Branch,10
TRX0655,2024-01-12,56.71,9876543210,UPI,0,3,1346.26,34,64971.39,1,"19.0760,72.8777",,31,DEV456,Branch,10
TRX0656,2024-01-28,940.59,1234567890,CUTF,0,2,10757.47,42,84640.79,0,"51.5074,-0.1278",,26,DEV123,Mobile,10
TRX0657,2024-02-27,1997.25,3333444455,CRTF,0,2,3885.89,36,66053.04,0,"51.5074,-0.1278",,54,DEV202,Online,17
TRX0658,2024-01-16,49.71,9876543210,UPI,0,1,49.71,35,65021.10,0,"35.6762,139.6503",,46,DEV456,ATM,10
TRX0659,2024-03-02,356.89,9876543210,UPI,0,1,356.89,29,26109.68,1,"51.5074,-0.1278",,38,DEV456,ATM,10
TRX0660,2024-01-20,1077.00,9876543210,CUTF,0,2,1306.96,36,66098.10,1,"19.0760,72.8777",,34,DEV456,ATM,10
TRX0661,2024-01-14,1892.84,5555666677,CUTF,0,4,3517.57,34,51994.13,1,"51.5074,-0.1278",,25,DEV789,Online,15
TRX0662,2024-01-28,458.17,7777888899,UPI,0,3,869.54,45,69183.99,1,"40.7128,-74.0060",,46,DEV101,ATM,10
TRX0663,2024-01-23,952.30,9876543210,CRTF,0,2,2471.50,37,67050.40,1,"19.0760,72.8777",,28,DEV456,ATM,15
TRX0664,2024-02-06,247.35,8888999900,DRTF,0,2,522.46,31,63587.55,1,"34.0522,-118.2437",,29,DEV303,Branch,10
TRX0665,2024-01-18,1235.71,7777888899,CRTF,0,3,9952.24,46,70419.70,1,"34.0522,-118.2437",,29,DEV101,Branch,22
TRX0666,2024-01-29,803.90,9876543210,NEFT,0,2,7733.02,38,67854.30,1,"34.0522,-118.2437",,51,DEV456,ATM,10
TRX0667,2024-03-12,527.32,7777888899,DUTF,0,3,2690.85,32,61400.17,1,"35.6762,139.6503",,40,DEV101,ATM,10
TRX0668,2024-02-14,1380.10,3333444455,DRTF,0,3,3640.44,37,67433.14,1,"40.7128,-74.0060",,38,DEV202,Mobile,19
TRX0669,2024-03-10,1762.44,9876543210,DUTF,0,3,3398.48,30,27872.12,1,"34.0522,-118.2437",,33,DEV456,Online,19
TRX0670,2024-02-07,716.92,7777888899,ACH,0,1,716.92,45,77102.72,0,"19.0760,72.8777",,49,DEV101,ATM,10
TRX0671,2024-01-05,4757.05,9876543210,RTGS,0,1,4757.05,39,72611.35,1,"35.6762,139.6503",,46,DEV456,Branch,56
TRX0672,2024-01-08,37.68,9876543210,UPI,0,2,1966.61,40,72649.03,1,"35.6762,139.6503",,56,DEV456,ATM,10
TRX0673,2024-03-12,257.27,9876543210,UPI,0,2,2187.96,31,28129.39,1,"19.0760,72.8777",,52,DEV456,Online,10
TRX0674,2024-02-17,280.05,8888999900,UPI,0,2,2930.00,32,63867.60,0,"19.0760,72.8777",,47,DEV303,Mobile,11
TRX0675,2024-01-30,1516.71,1234567890,ACH,0,1,1516.71,43,86157.50,1,"34.0522,-118.2437",,34,DEV123,Online,17
TRX0676,2024-02-11,938.13,5555666677,DRTF,0,1,938.13,38,87698.67,1,"35.6762,139.6503",,59,DEV789,Branch,10
TRX0677,2024-01-15,1384.48,9876543210,ACH,0,2,1756.84,41,74033.51,1,"35.6762,139.6503",,28,DEV456,Online,11
TRX0678,2024-01-12,5128.98,7777888899,SWIFT,0,4,8802.01,47,75548.68,0,"40.7128,-74.0060",,40,DEV101,ATM,46
TRX0679,2024-03-23,936.01,7777888899,DRTF,0,1,936.01,33,62336.18,1,"34.0522,-118.2437",,56,DEV101,Branch,10
TRX0680,2024-01-24,3739.56,5555666677,RTGS,0,1,3739.56,35,55733.69,0,"35.6762,139.6503",,26,DEV789,ATM,29
TRX0681,2024-02-21,4481.46,9876543210,SWIFT,0,1,4481.46,43,76299.10,1,"40.7128,-74.0060",,48,DEV456,Branch,52
TRX0682,2024-02-14,344.31,3333444455,CUTF,0,4,3984.75,38,67777.45,1,"19.0760,72.8777",,63,DEV202,Online,10
TRX0683,2024-01-24,39.70,5555666677,IMPS,0,2,3779.26,36,55773.39,0,"51.5074,-0.1278",,45,DEV789,ATM,10
TRX0684,2024-02-20,228.09,7777888899,IMPS,0,1,228.09,46,77330.81,0,"40.7128,-74.0060",,31,DEV101,Online,12
TRX0685,2024-03-12,1402.65,5555666677,NEFT,0,4,3802.44,44,66885.38,1,"19.0760,72.8777",,36,DEV789,Branch,18
TRX0686,2024-03-09,268.66,7777888899,IMPS,0,2,661.73,34,62604.84,0,"19.0760,72.8777",,30,DEV101,ATM,10
TRX0687,2024-02-08,1232.62,9876543210,ACH,0,3,4381.77,44,77531.72,0,"19.0760,72.8777",,30,DEV456,Mobile,15
TRX0688,2024-02-14,626.68,9876543210,NEFT,0,2,1463.03,45,78158.40,1,"35.6762,139.6503",,45,DEV456,ATM,16
TRX0689,2024-01-06,802.49,7777888899,NEFT,0,4,3764.73,48,76351.17,1,"51.5074,-0.1278",,65,DEV101,Mobile,13
TRX0690,2024-03-13,123.18,1234567890,DRTF,0,1,123.18,33,65168.10,0,"34.0522,-118.2437",,38,DEV123,Mobile,10
TRX0691,2024-01-06,80.02,1234567890,ACH,0,3,2680.78,44,86237.52,0,"51.5074,-0.1278",,45,DEV123,ATM,10
TRX0692,2024-01-13,327.97,8888999900,CRTF,0,1,327.97,34,46734.34,1,"51.5074,-0.1278",,51,DEV303,Mobile,10
TRX0693,2024-02-28,98.29,8888999900,DRTF,0,1,98.29,33,63965.89,1,"35.6762,139.6503",,32,DEV303,Branch,10
TRX0694,2024-02-09,1691.46,7777888899,DUTF,0,2,3642.53,47,79022.27,1,"35.6762,139.6503",,55,DEV101,Online,10
TRX0695,2024-01-30,7884.56,3333444455,RTGS,1,2,9324.34,41,103066.95,1,"35.6762,139.6503",,58,DEV202,ATM,88
TRX0696,2024-01-25,8105.65,5555666677,RTGS,1,2,8148.75,37,63879.04,0,"34.0522,-118.2437",,25,DEV789,ATM,79
TRX0697,2024-02-12,26.13,5555666677,IMPS,0,4,12060.03,39,87724.80,1,"51.5074,-0.1278",,42,DEV789,Online,10
TRX0698,2024-02-12,1215.84,5555666677,ACH,0,5,13275.87,40,88940.64,0,"51.5074,-0.1278",,52,DEV789,ATM,18
TRX0699,2024-02-07,396.26,9876543210,DRTF,0,2,466.45,46,78554.66,0,"19.0760,72.8777",,42,DEV456,Branch,10
TRX0700,2024-02-10,429.71,9876543210,CUTF,0,4,5927.52,47,78984.37,1,"51.5074,-0.1278",,32,DEV456,Online,14
TRX0701,2024-01-03,122.67,5555666677,UPI,0,1,122.67,38,64001.71,0,"40.7128,-74.0060",,35,DEV789,Online,10
TRX0702,2024-03-15,90.78,3333444455,IMPS,0,5,5916.74,39,93911.16,1,"40.7128,-74.0060",,32,DEV202,Mobile,10
TRX0703,2024-01-13,55.77,7777888899,NEFT,0,3,867.44,49,76406.94,1,"35.6762,139.6503",,65,DEV101,Branch,10
TRX0704,2024-02-05,474.51,3333444455,IMPS,0,2,8692.36,39,68251.96,1,"40.7128,-74.0060",,60,DEV202,Mobile,10
TRX0705,2024-02-27,1343.85,8888999900,NEFT,0,2,2838.43,34,65309.74,0,"51.5074,-0.1278",,32,DEV303,Mobile,10
TRX0706,2024-03-22,1235.57,7777888899,DRTF,0,3,10681.32,35,63840.41,0,"19.0760,72.8777",,65,DEV101,Online,12
TRX0707,2024-02-07,1115.49,8888999900,ACH,0,2,6903.32,35,66425.23,1,"40.7128,-74.0060",,46,DEV303,Branch,14
TRX0708,2024-01-14,937.94,8888999900,NEFT,0,2,3449.60,35,47672.28,1,"51.5074,-0.1278",,52,DEV303,Online,10
TRX0709,2024-03-01,381.14,5555666677,IMPS,0,3,1963.05,45,67266.52,1,"19.0760,72.8777",,47,DEV789,Mobile,10
TRX0710,2024-01-14,1487.19,3333444455,DRTF,0,2,1781.98,42,104554.14,0,"51.5074,-0.1278",,44,DEV202,ATM,10
TRX0711,2024-01-08,806.87,9876543210,ACH,0,3,2773.48,42,74840.38,1,"51.5074,-0.1278",,38,DEV456,Branch,10
TRX0712,2024-01-02,124.14,1234567890,DRTF,0,2,1088.46,45,86361.66,1,"19.0760,72.8777",,57,DEV123,Online,10
TRX0713,2024-03-10,1104.88,7777888899,CRTF,0,2,1373.66,36,64945.29,1,"19.0760,72.8777",,50,DEV101,ATM,13
TRX0714,2024-03-18,5335.73,9876543210,RTGS,0,2,5824.81,32,33465.12,1,"35.6762,139.6503",,37,DEV456,Branch,55
TRX0715,2024-01-27,5268.56,8888999900,RTGS,0,3,7156.61,36,52940.84,1,"40.7128,-74.0060",,39,DEV303,Online,62
TRX0716,2024-01-13,8266.39,7777888899,RTGS,1,4,9133.83,50,84673.33,1,"19.0760,72.8777",,64,DEV101,ATM,79
TRX0717,2024-03-02,999.88,8888999900,DRTF,0,3,2420.32,45,47133.35,1,"51.5074,-0.1278",,46,DEV303,Online,12
TRX0718,2024-01-29,9350.39,9876543210,RTGS,1,3,17083.41,43,84190.77,0,"34.0522,-118.2437",,59,DEV456,Online,90
TRX0719,2024-02-29,171.43,5555666677,ACH,0,3,1676.02,41,89112.07,0,"34.0522,-118.2437",,31,DEV789,Online,10
TRX0720,2024-01-15,1945.11,9876543210,DUTF,0,3,3701.95,44,86135.88,0,"19.0760,72.8777",,35,DEV456,Mobile,29
TRX0721,2024-01-14,480.68,7777888899,IMPS,0,1,480.68,51,85154.01,1,"51.5074,-0.1278",,34,DEV101,Mobile,10
TRX0722,2024-01-30,168.23,5555666677,ACH,0,2,366.11,39,64169.94,0,"40.7128,-74.0060",,31,DEV789,ATM,10
TRX0723,2024-01-26,423.04,1234567890,UPI,0,4,8518.10,46,86784.70,1,"51.5074,-0.1278",,32,DEV123,ATM,10
TRX0724,2024-02-17,1098.03,1234567890,CRTF,0,1,1098.03,27,31702.76,1,"51.5074,-0.1278",,33,DEV123,ATM,10
TRX0725,2024-03-23,1084.51,8888999900,CUTF,0,2,4782.12,46,48217.86,1,"40.7128,-74.0060",,60,DEV303,Branch,10
TRX0726,2024-03-11,953.50,7777888899,DUTF,0,1,953.50,37,65898.79,1,"34.0522,-118.2437",,55,DEV101,ATM,10
TRX0727,2024-01-05,86.11,9876543210,CUTF,0,2,4843.16,45,86221.99,1,"40.7128,-74.0060",,28,DEV456,Branch,10
TRX0728,2024-03-06,6876.08,5555666677,RTGS,1,2,8060.36,46,74142.60,0,"35.6762,139.6503",,52,DEV789,ATM,71
TRX0729,2024-02-12,291.46,1234567890,IMPS,0,2,403.55,28,31994.22,0,"40.7128,-74.0060",,31,DEV123,ATM,10
TRX0730,2024-02-08,284.14,1234567890,UPI,0,2,2139.02,29,32278.36,1,"19.0760,72.8777",,54,DEV123,Online,12
TRX0731,2024-01-14,1242.45,3333444455,DRTF,0,3,3024.43,43,105796.59,1,"34.0522,-118.2437",,54,DEV202,Online,10
TRX0732,2024-01-19,2756.61,1234567890,RTGS,0,1,2756.61,47,89541.31,0,"35.6762,139.6503",,41,DEV123,ATM,29
TRX0733,2024-01-22,215.08,1234567890,NEFT,0,2,580.66,48,89756.39,1,"35.6762,139.6503",,26,DEV123,Online,10
TRX0734,2024-03-02,212.50,8888999900,CRTF,0,4,2632.82,47,48430.36,1,"40.7128,-74.0060",,49,DEV303,Branch,10
TRX0735,2024-03-25,113.81,3333444455,CRTF,0,2,425.85,40,94024.97,1,"35.6762,139.6503",,39,DEV202,Mobile,10
TRX0736,2024-02-06,3399.94,9876543210,SWIFT,0,3,7293.75,48,82384.31,0,"51.5074,-0.1278",,36,DEV456,Online,25
TRX0737,2024-01-09,421.65,8888999900,NEFT,0,2,1487.25,37,53362.49,0,"35.6762,139.6503",,35,DEV303,Online,10
TRX0738,2024-03-06,4417.21,9876543210,RTGS,0,2,5581.66,33,37882.33,0,"19.0760,72.8777",,32,DEV456,Branch,51
TRX0739,2024-01-12,185.36,8888999900,IMPS,0,3,5544.54,38,53547.85,0,"34.0522,-118.2437",,57,DEV303,Mobile,10
TRX0740,2024-02-04,9218.44,3333444455,SWIFT,1,1,9218.44,40,77470.40,1,"34.0522,-118.2437",,45,DEV202,Online,94
TRX0741,2024-03-06,380.20,3333444455,IMPS,0,4,4721.04,41,94405.17,0,"35.6762,139.6503",,48,DEV202,Online,10
TRX0742,2024-01-31,19.83,3333444455,UPI,0,2,797.01,44,105816.42,0,"19.0760,72.8777",,32,DEV202,ATM,10
TRX0743,2024-01-05,295.69,7777888899,CRTF,0,4,4159.82,52,85449.70,0,"35.6762,139.6503",,41,DEV101,Branch,10
TRX0744,2024-01-08,369.17,9876543210,CRTF,0,4,3142.65,46,86591.16,0,"35.6762,139.6503",,50,DEV456,Mobile,10
TRX0745,2024-02-14,299.98,5555666677,UPI,0,2,1358.17,42,89412.05,0,"40.7128,-74.0060",,45,DEV789,Online,10
TRX0746,2024-01-22,7590.01,9876543210,SWIFT,1,2,7891.08,47,94181.17,1,"35.6762,139.6503",,39,DEV456,Branch,82
TRX0747,2024-01-17,9778.10,1234567890,SWIFT,1,3,13435.82,49,99534.49,1,"35.6762,139.6503",,60,DEV123,ATM,100
TRX0748,2024-03-29,1555.45,1234567890,CUTF,0,2,9809.39,34,66723.55,1,"51.5074,-0.1278",,39,DEV123,Branch,11
TRX0749,2024-03-26,442.86,3333444455,UPI,0,4,17745.15,42,94848.03,1,"19.0760,72.8777",,44,DEV202,Mobile,12
TRX0750,2024-03-23,619.49,1234567890,CUTF,0,2,5323.45,35,67343.04,1,"35.6762,139.6503",,58,DEV123,Online,10
TRX0751,2024-01-31,1543.25,3333444455,RTGS,0,3,2340.26,45,107359.67,0,"51.5074,-0.1278",,25,DEV202,Online,18
TRX0752,2024-03-02,1915.51,3333444455,DUTF,0,1,1915.51,43,96763.54,1,"40.7128,-74.0060",,53,DEV202,ATM,29
TRX0753,2024-02-04,1038.50,7777888899,CRTF,0,1,1038.50,48,80060.77,0,"40.7128,-74.0060",,33,DEV101,Mobile,10
TRX0754,2024-03-22,483.04,7777888899,ACH,0,4,11164.36,38,66381.83,1,"51.5074,-0.1278",,45,DEV101,Branch,10
TRX0755,2024-02-11,4428.95,1234567890,SWIFT,0,4,7590.07,30,36707.31,1,"51.5074,-0.1278",,34,DEV123,Online,37
TRX0756,2024-02-14,1401.05,3333444455,ACH,0,5,5385.80,41,78871.45,0,"35.6762,139.6503",,46,DEV202,Online,13
TRX0757,2024-02-17,7512.04,3333444455,RTGS,1,1,7512.04,42,86383.49,0,"51.5074,-0.1278",,51,DEV202,Mobile,77
TRX0758,2024-01-04,6740.18,1234567890,RTGS,0,3,16727.17,50,106274.67,1,"19.0760,72.8777",,39,DEV123,Mobile,66
TRX0759,2024-01-22,613.27,1234567890,CUTF,0,3,1193.93,51,106887.94,0,"40.7128,-74.0060",,39,DEV123,Mobile,10
TRX0760,2024-03-16,922.60,9876543210,CRTF,0,2,1425.72,34,38804.93,1,"34.0522,-118.2437",,44,DEV456,Mobile,14
TRX0761,2024-03-05,1248.86,8888999900,NEFT,0,1,1248.86,48,49679.22,1,"40.7128,-74.0060",,46,DEV303,ATM,20
TRX0762,2024-02-19,1042.55,3333444455,DUTF,0,1,1042.55,43,87426.04,1,"19.0760,72.8777",,56,DEV202,ATM,10
TRX0763,2024-02-10,819.93,3333444455,CUTF,0,2,1029.86,44,88245.97,1,"51.5074,-0.1278",,42,DEV202,Online,10
TRX0764,2024-01-27,726.08,8888999900,ACH,0,4,7882.69,39,54273.93,1,"35.6762,139.6503",,32,DEV303,Online,10
TRX0765,2024-01-10,7560.53,3333444455,RTGS,0,2,9058.15,46,114920.20,0,"19.0760,72.8777",,47,DEV202,Branch,66
TRX0766,2024-01-14,1008.81,7777888899,DUTF,0,2,1489.49,53,86458.51,1,"51.5074,-0.1278",,44,DEV101,Mobile,12
TRX0767,2024-01-06,639.25,3333444455,CRTF,0,2,1065.05,47,115559.45,1,"35.6762,139.6503",,46,DEV202,Branch,10
TRX0768,2024-02-23,5460.78,7777888899,RTGS,0,2,7302.42,49,85521.55,0,"34.0522,-118.2437",,55,DEV101,Online,56
TRX0769,2024-01-06,890.47,9876543210,DRTF,0,2,1067.09,48,95071.64,0,"40.7128,-74.0060",,27,DEV456,Branch,10
TRX0770,2024-02-09,81.70,8888999900,IMPS,0,1,81.70,36,66506.93,1,"34.0522,-118.2437",,27,DEV303,Branch,10
TRX0771,2024-01-14,598.35,7777888899,DUTF,0,3,2087.84,54,87056.86,0,"19.0760,72.8777",,44,DEV101,ATM,10
TRX0772,2024-01-31,1738.56,3333444455,DUTF,0,4,4078.82,48,117298.01,0,"51.5074,-0.1278",,46,DEV202,ATM,27
TRX0773,2024-01-20,151.04,1234567890,DRTF,0,3,545.49,52,107038.98,1,"35.6762,139.6503",,62,DEV123,Mobile,10
TRX0774,2024-01-23,2423.13,5555666677,SWIFT,0,2,2702.23,40,66593.07,0,"34.0522,-118.2437",,53,DEV789,Mobile,28
TRX0775,2024-03-29,428.64,9876543210,UPI,0,2,1098.27,35,39233.57,1,"51.5074,-0.1278",,36,DEV456,Branch,14
TRX0776,2024-01-06,136.40,7777888899,CRTF,0,5,3901.13,55,87193.26,1,"35.6762,139.6503",,52,DEV101,Mobile,10
TRX0777,2024-01-19,73.74,3333444455,UPI,0,2,1497.91,49,117371.75,1,"51.5074,-0.1278",,52,DEV202,Online,10
TRX0778,2024-03-15,197.55,7777888899,UPI,0,1,197.55,39,66579.38,1,"34.0522,-118.2437",,58,DEV101,Mobile,11
TRX0779,2024-01-03,823.95,1234567890,CRTF,0,4,3386.15,53,107862.93,1,"35.6762,139.6503",,39,DEV123,Branch,10
TRX0780,2024-02-17,3624.48,5555666677,RTGS,0,3,4263.13,43,93036.53,0,"35.6762,139.6503",,46,DEV789,Online,38
TRX0781,2024-03-16,727.09,9876543210,CRTF,0,3,2152.81,36,39960.66,0,"34.0522,-118.2437",,37,DEV456,ATM,10
TRX0782,2024-01-23,1535.06,5555666677,ACH,0,3,4237.29,41,68128.13,1,"51.5074,-0.1278",,38,DEV789,Branch,25
TRX0783,2024-03-27,176.06,1234567890,IMPS,0,1,176.06,36,67519.10,1,"35.6762,139.6503",,54,DEV123,Branch,10
